#0:
>0:18181.0,18835.0;18381.0,19035.0;18381.0,19035.0;18381.0,19035.0;18381.0,18835.0;18381.0,18835.0;18181.0,18835.0;18181.0,18835.0;18381.0,19035.0;18381.0,18835.0;18381.0,18835.0;18581.0,18835.0;18381.0,19035.0;18381.0,19035.0;18381.0,18835.0;18581.0,18835.0;18581.0,19035.0;18581.0,18835.0;18581.0,19035.0;18381.0,19035.0;18381.0,18835.0;18581.0,18835.0;18581.0,18635.0;18581.0,18835.0;18581.0,18635.0;18381.0,18435.0;18381.0,18235.0;18581.0,18235.0;18381.0,18235.0;18381.0,18235.0;18581.0,18235.0;18381.0,18235.0;18181.0,18435.0;18181.0,18235.0;17981.0,18435.0;17981.0,18435.0;17981.0,18435.0;17981.0,18435.0;18181.0,18435.0;17981.0,18435.0;18181.0,18435.0;18181.0,18435.0;18181.0,18435.0;18181.0,18435.0;18181.0,18435.0;18181.0,18435.0;18181.0,18435.0;17981.0,18435.0;17781.0,18435.0;17981.0,18435.0;17781.0,18435.0;17981.0,18435.0;18181.0,18435.0;17981.0,18435.0;18181.0,18435.0;18181.0,18435.0;17981.0,18435.0;17781.0,18435.0;17981.0,18435.0;17781.0,18435.0;17581.0,18635.0;17381.0,18635.0;17181.0,18635.0;17381.0,18635.0;17181.0,18635.0;16981.0,18635.0;16781.0,18635.0;16981.0,18635.0;16781.0,18635.0;16981.0,18835.0;17181.0,18635.0;16981.0,18635.0;17181.0,18435.0;16981.0,18435.0;17181.0,18435.0;17181.0,18435.0;16981.0,18635.0;16781.0,18635.0;16781.0,18635.0;16781.0,18635.0;16981.0,18635.0;16781.0,18635.0;16981.0,18835.0;17181.0,18635.0;17181.0,18635.0;17381.0,18635.0;17181.0,18635.0;17381.0,18635.0;17381.0,18635.0;17181.0,18635.0;16981.0,18635.0;16781.0,18635.0;16981.0,18835.0;16981.0,18635.0;17181.0,18635.0;17381.0,18635.0;17381.0,18635.0;17181.0,18635.0;16981.0,18635.0;16781.0,18635.0;16781.0,18635.0;
#6:
>0:8581.0,19635.0;8781.0,19635.0;8781.0,19635.0;8781.0,19435.0;8781.0,19435.0;8981.0,19635.0;8981.0,19835.0;8981.0,20035.0;8781.0,20235.0;8581.0,20435.0;8381.0,20435.0;8381.0,20635.0;8381.0,20835.0;8381.0,21035.0;8381.0,21035.0;8381.0,21235.0;8381.0,21235.0;8381.0,21235.0;8581.0,21435.0;8581.0,21635.0;8581.0,21835.0;8581.0,21835.0;8581.0,22035.0;8581.0,22235.0;8581.0,22435.0;8581.0,22635.0;8581.0,22835.0;8581.0,23035.0;8581.0,23235.0;8381.0,23035.0;8581.0,22835.0;8581.0,23035.0;8381.0,22835.0;8581.0,22835.0;8581.0,22835.0;8581.0,23035.0;8781.0,23235.0;8581.0,23235.0;8381.0,23035.0;8581.0,23035.0;8581.0,23235.0;8581.0,23435.0;8581.0,23635.0;8781.0,23835.0;8581.0,23635.0;8581.0,23435.0;8581.0,23235.0;8581.0,23235.0;8581.0,23035.0;8581.0,23235.0;8581.0,23435.0;8581.0,23435.0;8581.0,23435.0;8581.0,23635.0;8581.0,23835.0;8581.0,23635.0;8381.0,23835.0;8581.0,23635.0;8581.0,23835.0;8581.0,23635.0;8581.0,23835.0;8781.0,23835.0;8981.0,23635.0;9181.0,23635.0;9181.0,23435.0;8981.0,23635.0;9181.0,23635.0;9381.0,23435.0;9581.0,23635.0;9381.0,23435.0;9181.0,23635.0;9381.0,23635.0;9381.0,23435.0;9181.0,23635.0;9381.0,23435.0;9181.0,23635.0;9381.0,23835.0;9381.0,23835.0;9181.0,23635.0;9381.0,23435.0;9181.0,23635.0;9181.0,23635.0;8981.0,23635.0;9181.0,23435.0;9381.0,23435.0;9581.0,23235.0;9781.0,23035.0;9581.0,23235.0;9581.0,23035.0;9781.0,23035.0;9981.0,22835.0;10181.0,22635.0;10181.0,22835.0;10181.0,22635.0;10381.0,22435.0;10181.0,22635.0;10181.0,22835.0;9981.0,23035.0;9981.0,22835.0;9981.0,23035.0;9981.0,22835.0;
#7:
>0:11381.0,18635.0;11581.0,18835.0;11381.0,18635.0;11581.0,18835.0;11581.0,18835.0;11581.0,18635.0;11581.0,18635.0;11381.0,18635.0;11581.0,18635.0;11581.0,18435.0;11581.0,18635.0;11381.0,18835.0;11381.0,18635.0;11381.0,18635.0;11581.0,18835.0;11381.0,19035.0;11581.0,18835.0;11381.0,18835.0;11581.0,18635.0;11581.0,18635.0;11781.0,18835.0;11981.0,19035.0;12181.0,19235.0;12181.0,19035.0;12181.0,19235.0;11981.0,19035.0;12181.0,19235.0;12181.0,19035.0;12181.0,19235.0;12181.0,19235.0;12381.0,19435.0;12181.0,19435.0;12381.0,19635.0;12381.0,19835.0;12581.0,20035.0;12781.0,20235.0;12981.0,20235.0;12781.0,20435.0;12981.0,20235.0;12981.0,20235.0;13181.0,20435.0;13381.0,20635.0;13381.0,20635.0;13181.0,20635.0;13181.0,20435.0;12981.0,20235.0;13181.0,20435.0;12981.0,20235.0;13181.0,20435.0;12981.0,20235.0;12781.0,20235.0;12981.0,20435.0;13181.0,20435.0;12981.0,20435.0;13181.0,20635.0;12981.0,20435.0;13181.0,20435.0;12981.0,20235.0;13181.0,20435.0;12981.0,20435.0;12981.0,20235.0;12781.0,20035.0;12581.0,20035.0;12581.0,20035.0;12581.0,19835.0;12381.0,19635.0;12581.0,19835.0;12381.0,19635.0;12381.0,19635.0;12181.0,19435.0;12181.0,19435.0;12381.0,19635.0;12181.0,19435.0;12381.0,19635.0;12381.0,19435.0;12181.0,19435.0;12381.0,19635.0;12381.0,19435.0;12181.0,19235.0;11981.0,19035.0;11781.0,18835.0;11781.0,18635.0;11581.0,18835.0;11381.0,18635.0;11181.0,18435.0;10981.0,18235.0;10981.0,18035.0;10981.0,17835.0;10781.0,17635.0;10581.0,17835.0;10781.0,17835.0;10781.0,17835.0;10581.0,17835.0;10781.0,17635.0;10781.0,17835.0;10781.0,17835.0;10981.0,17835.0;10981.0,17835.0;10981.0,18035.0;10781.0,17835.0;10581.0,17635.0;
#8:
>0:6781.0,17435.0;6781.0,17435.0;6581.0,17635.0;6381.0,17835.0;6581.0,18035.0;6581.0,18035.0;6581.0,17835.0;6381.0,17835.0;6581.0,17835.0;6581.0,17835.0;6381.0,17635.0;6381.0,17835.0;6181.0,17835.0;6181.0,17835.0;5981.0,17835.0;5781.0,17835.0;5981.0,17835.0;5781.0,17835.0;5981.0,17835.0;6181.0,17835.0;6381.0,17835.0;6581.0,17835.0;6781.0,18035.0;6981.0,17835.0;6781.0,18035.0;6581.0,17835.0;6781.0,18035.0;6581.0,18035.0;6581.0,17835.0;6781.0,18035.0;6781.0,18235.0;6981.0,18035.0;6981.0,18235.0;7181.0,18435.0;7181.0,18435.0;7181.0,18435.0;6981.0,18235.0;6981.0,18035.0;6781.0,18035.0;6781.0,18235.0;6581.0,18035.0;6581.0,17835.0;6781.0,18035.0;6981.0,18235.0;6781.0,18035.0;6781.0,18035.0;6981.0,18035.0;7181.0,18035.0;6981.0,18235.0;7181.0,18435.0;7181.0,18635.0;7181.0,18435.0;7381.0,18435.0;7181.0,18635.0;7181.0,18635.0;7181.0,18635.0;6981.0,18435.0;7181.0,18635.0;7381.0,18835.0;7581.0,19035.0;7781.0,19235.0;7781.0,19235.0;7781.0,19435.0;7581.0,19235.0;7381.0,19035.0;7581.0,19035.0;7781.0,19235.0;7581.0,19035.0;7381.0,18835.0;7181.0,18635.0;6981.0,18435.0;7181.0,18635.0;7381.0,18835.0;7581.0,19035.0;7381.0,18835.0;7581.0,19035.0;7381.0,18835.0;7581.0,19035.0;7381.0,18835.0;7181.0,18635.0;7381.0,18835.0;7581.0,19035.0;7381.0,19035.0;7581.0,19235.0;7781.0,19435.0;7781.0,19635.0;7781.0,19435.0;7981.0,19635.0;8181.0,19835.0;7981.0,19635.0;7781.0,19635.0;7781.0,19435.0;7581.0,19235.0;7781.0,19435.0;7981.0,19635.0;8181.0,19635.0;7981.0,19635.0;8181.0,19635.0;8381.0,19435.0;8581.0,19635.0;8581.0,19635.0;
#9:
>0:9381.0,17835.0;9381.0,17835.0;9381.0,17835.0;9581.0,17835.0;9781.0,17835.0;9581.0,17835.0;9381.0,18035.0;9581.0,17835.0;9581.0,17835.0;9381.0,17835.0;9181.0,17635.0;8981.0,17635.0;9181.0,17635.0;8981.0,17835.0;9181.0,17635.0;8981.0,17435.0;8781.0,17635.0;8781.0,17435.0;8781.0,17635.0;8781.0,17435.0;8781.0,17235.0;8581.0,17435.0;8581.0,17235.0;8781.0,17435.0;8781.0,17435.0;8781.0,17235.0;8781.0,17435.0;8781.0,17435.0;8781.0,17235.0;8781.0,17035.0;8781.0,16835.0;8781.0,16635.0;8781.0,16835.0;8781.0,16635.0;8581.0,16435.0;8381.0,16635.0;8381.0,16835.0;8581.0,17035.0;8581.0,17235.0;8581.0,17235.0;8781.0,17435.0;8981.0,17435.0;9181.0,17635.0;9381.0,17835.0;9581.0,17835.0;9781.0,17835.0;9781.0,17835.0;9581.0,17835.0;9381.0,17635.0;9581.0,17835.0;9381.0,17835.0;9381.0,17835.0;9181.0,17635.0;9381.0,17835.0;9181.0,17635.0;8981.0,17835.0;8781.0,17635.0;8781.0,17435.0;8581.0,17235.0;8381.0,17035.0;8181.0,17035.0;8381.0,17035.0;8581.0,17035.0;8581.0,17235.0;8781.0,17435.0;8981.0,17435.0;8781.0,17235.0;8781.0,17435.0;8781.0,17435.0;8481.0,17335.0;8881.0,17335.0;8481.0,17735.0;8481.0,18135.0;8481.0,18135.0;8481.0,17735.0;8481.0,17735.0;8481.0,17335.0;8081.0,16935.0;7681.0,16535.0;8081.0,16935.0;8481.0,16935.0;8481.0,16935.0;8481.0,16935.0;8481.0,17335.0;8481.0,16935.0;8881.0,16935.0;8881.0,17335.0;8481.0,17735.0;8481.0,18135.0;8481.0,17735.0;8481.0,17735.0;8481.0,18135.0;8481.0,18535.0;8481.0,18535.0;8481.0,18935.0;8481.0,19335.0;8881.0,19735.0;8881.0,20135.0;8881.0,19735.0;8881.0,20135.0;8881.0,20535.0;
#10:
>0:14181.0,20835.0;14381.0,21035.0;14381.0,21035.0;14181.0,21235.0;14381.0,21035.0;14181.0,20835.0;13981.0,20835.0;13781.0,20635.0;13981.0,20835.0;13781.0,20635.0;13581.0,20635.0;13581.0,20635.0;13381.0,20635.0;13581.0,20635.0;13581.0,20635.0;13381.0,20635.0;13181.0,20435.0;13181.0,20435.0;12981.0,20435.0;12981.0,20635.0;13181.0,20635.0;13381.0,20635.0;13581.0,20635.0;13381.0,20635.0;13181.0,20435.0;13181.0,20635.0;13181.0,20635.0;12981.0,20435.0;13181.0,20435.0;12981.0,20235.0;12781.0,20235.0;12781.0,20035.0;12581.0,20235.0;12781.0,20035.0;12581.0,20035.0;12581.0,20235.0;12581.0,20435.0;12581.0,20235.0;12581.0,20035.0;12581.0,19835.0;12581.0,19835.0;12381.0,19835.0;12381.0,19635.0;12581.0,19835.0;12381.0,19835.0;12381.0,19635.0;12381.0,19835.0;12381.0,19635.0;12381.0,19835.0;12581.0,20035.0;12381.0,19835.0;12381.0,19835.0;12581.0,19835.0;12781.0,20035.0;12581.0,20035.0;12381.0,19835.0;12381.0,19635.0;12381.0,19835.0;12581.0,19835.0;12581.0,20035.0;12581.0,20235.0;12581.0,20035.0;12581.0,20235.0;12781.0,20035.0;12981.0,19835.0;13181.0,19635.0;13381.0,19435.0;13381.0,19235.0;13581.0,19035.0;13581.0,19235.0;13781.0,19035.0;13981.0,19035.0;13781.0,19235.0;13981.0,19035.0;13981.0,19035.0;14181.0,19035.0;13981.0,19035.0;13981.0,19035.0;14181.0,19035.0;14381.0,18835.0;14581.0,18835.0;14781.0,18835.0;14981.0,18635.0;15181.0,18635.0;15381.0,18635.0;15581.0,18435.0;15381.0,18635.0;15581.0,18435.0;15381.0,18635.0;15581.0,18435.0;15581.0,18635.0;15381.0,18635.0;15181.0,18635.0;15381.0,18635.0;15581.0,18435.0;15381.0,18635.0;15581.0,18435.0;15581.0,18435.0;15381.0,18635.0;15381.0,18635.0;15581.0,18435.0;
#11:
>0:11181.0,17035.0;11181.0,17035.0;11181.0,17235.0;10981.0,17435.0;10981.0,17435.0;11181.0,17635.0;11381.0,17635.0;11181.0,17635.0;10981.0,17635.0;10781.0,17435.0;10981.0,17235.0;11181.0,17035.0;11181.0,16835.0;11181.0,17035.0;11181.0,16835.0;10981.0,16835.0;11181.0,17035.0;11181.0,17035.0;11181.0,17035.0;11381.0,16835.0;11181.0,16835.0;11381.0,16835.0;11181.0,16835.0;11381.0,16835.0;11581.0,16835.0;11381.0,16835.0;11581.0,16835.0;11781.0,16835.0;11581.0,16835.0;11781.0,16835.0;11781.0,16835.0;11781.0,17035.0;11781.0,17035.0;11781.0,17235.0;11581.0,17235.0;11781.0,17435.0;11581.0,17435.0;11781.0,17435.0;11781.0,17635.0;11981.0,17635.0;11981.0,17835.0;11781.0,17635.0;11581.0,17835.0;11781.0,17835.0;11981.0,17835.0;11781.0,17635.0;11781.0,17635.0;11981.0,17435.0;12181.0,17435.0;12181.0,17235.0;11981.0,17235.0;11781.0,17435.0;11781.0,17435.0;11781.0,17635.0;11781.0,17635.0;11781.0,17435.0;11781.0,17635.0;11781.0,17635.0;11781.0,17835.0;11781.0,17635.0;11781.0,17835.0;11781.0,17635.0;11781.0,17835.0;11781.0,17835.0;11781.0,17835.0;11781.0,17635.0;11781.0,17835.0;11981.0,17835.0;11981.0,17835.0;12181.0,18035.0;12181.0,18035.0;12181.0,18235.0;12381.0,18435.0;12381.0,18235.0;12581.0,18435.0;12381.0,18235.0;12181.0,18035.0;12181.0,18035.0;12381.0,18235.0;12181.0,18035.0;12181.0,18235.0;12181.0,18435.0;12181.0,18635.0;12181.0,18835.0;12181.0,19035.0;12181.0,19235.0;12181.0,19235.0;11981.0,19035.0;12181.0,19235.0;12181.0,19435.0;12181.0,19235.0;12181.0,19435.0;12181.0,19235.0;12181.0,19235.0;11981.0,19035.0;12181.0,18835.0;12181.0,19035.0;12181.0,19235.0;12181.0,19435.0;12381.0,19635.0;12581.0,19435.0;
#12:
>0:10781.0,14635.0;10581.0,14635.0;10781.0,14635.0;10981.0,14435.0;10981.0,14235.0;10981.0,14035.0;11181.0,14035.0;10981.0,14035.0;10981.0,14035.0;10781.0,14235.0;10581.0,14235.0;10581.0,14235.0;10581.0,14435.0;10781.0,14635.0;10781.0,14635.0;10981.0,14435.0;10981.0,14235.0;10981.0,14035.0;10981.0,13835.0;10981.0,13635.0;10981.0,13635.0;10981.0,13635.0;10981.0,13835.0;10781.0,13635.0;10581.0,13835.0;10381.0,14035.0;10381.0,14035.0;10381.0,14235.0;10381.0,14035.0;10381.0,14035.0;10581.0,14235.0;10581.0,14235.0;10381.0,14235.0;10181.0,14435.0;10381.0,14635.0;10581.0,14435.0;10581.0,14235.0;10781.0,14035.0;10981.0,13835.0;10981.0,14035.0;10981.0,14235.0;10981.0,14235.0;10981.0,14035.0;10981.0,13835.0;10981.0,13635.0;10981.0,13835.0;10981.0,14035.0;10981.0,13835.0;10981.0,13635.0;10981.0,13835.0;10981.0,14035.0;10981.0,14035.0;10981.0,14035.0;10781.0,14235.0;10981.0,14435.0;10981.0,14235.0;10981.0,14035.0;10981.0,13835.0;10981.0,14035.0;10981.0,13835.0;10981.0,13635.0;10981.0,13835.0;10981.0,14035.0;10981.0,14235.0;10981.0,14435.0;10981.0,14435.0;10981.0,14235.0;10981.0,14035.0;10981.0,13835.0;10981.0,13635.0;10981.0,13835.0;10981.0,13635.0;10781.0,13435.0;10781.0,13635.0;10981.0,13835.0;10981.0,14035.0;10981.0,13835.0;10981.0,13635.0;10981.0,13635.0;10781.0,13435.0;10781.0,13235.0;10781.0,13435.0;10781.0,13235.0;10781.0,13435.0;10781.0,13235.0;10781.0,13435.0;10981.0,13635.0;10781.0,13435.0;10781.0,13235.0;10581.0,13235.0;10381.0,13035.0;10381.0,13035.0;10181.0,12835.0;10181.0,13035.0;10181.0,12835.0;10181.0,13035.0;10181.0,13035.0;10181.0,12835.0;10381.0,13035.0;10581.0,13235.0;10781.0,13435.0;
#13:
